number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_gru_dropout,params_gru_num_layers,params_hidden_dim,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
743,0.7807525510204081,2026-04-22 20:39:19.023185,2026-04-22 20:39:25.375223,0 days 00:00:06.352038,block_16,0.2505685464995125,2,1024,0.000326397283631474,cosine,0.10452920488117913,512,adam,0.008097845471852704,0.7807525510204081,,,,PRUNED
744,0.7765306122448979,2026-04-22 20:39:25.525470,2026-04-22 20:39:37.017159,0 days 00:00:11.491689,pre_proj,0.38336278083506725,2,256,4.8002433038003194e-05,constant,0.13149990347519627,512,adamw,0.0006394463931211803,0.7765306122448979,,,,PRUNED
745,0.8623086734693878,2026-04-22 20:39:37.154781,2026-04-22 20:40:57.375903,0 days 00:01:20.221122,pre_proj,0.3339199494357976,4,512,1.288535905136844e-05,cosine,0.3718900179671538,1024,adam,0.0025035642787303407,0.8623086734693878,,,,PRUNED
746,0.8413010204081632,2026-04-22 20:40:57.503147,2026-04-22 20:41:03.643500,0 days 00:00:06.140353,block_16,0.3689279993401452,3,512,0.00022790588279433463,cosine,0.3454615882969471,1024,adamw,0.0005812807346403343,0.8413010204081632,,,,PRUNED
747,0.9326020408163266,2026-04-22 20:41:03.777874,2026-04-22 20:41:33.055262,0 days 00:00:29.277388,block_16,0.16340573929376065,2,1024,0.0005457766228295035,constant,0.14364285115754644,512,adamw,0.001230361314020534,0.903061224489796,0.9258928571428571,0.9326020408163266,,PRUNED
748,0.9414030612244898,2026-04-22 20:41:33.194987,2026-04-22 20:43:28.011702,0 days 00:01:54.816715,block_12,0.391920541142697,3,512,0.0010254266986168142,constant,0.27797718559596185,1024,adamw,0.0005608504110311977,0.9454591836734695,,,,COMPLETE
749,0.9215688775510205,2026-04-22 20:43:28.141724,2026-04-22 20:43:39.755643,0 days 00:00:11.613919,block_16,0.23935551843748437,3,512,0.0004939312667735408,constant,0.2962099446634121,1024,adamw,0.0010226892458104434,0.8899234693877551,0.9215688775510205,,,PRUNED
750,0.9064923469387755,2026-04-22 20:43:39.887394,2026-04-22 20:43:52.111014,0 days 00:00:12.223620,block_16,0.3432682443536098,2,1024,0.0001925970330902897,cosine,0.1982805009126276,512,adam,0.0011442587210143131,0.9064923469387755,,,,PRUNED
751,0.9122066326530612,2026-04-22 20:43:52.265307,2026-04-22 20:44:03.826548,0 days 00:00:11.561241,block_20,0.2745380980102622,2,512,0.000117406891926076,constant,0.32689278286369006,1024,adamw,0.0016405356717053947,0.9122066326530612,,,,PRUNED
752,0.8117474489795918,2026-04-22 20:44:03.963312,2026-04-22 20:44:10.234448,0 days 00:00:06.271136,pre_proj,0.271653759535082,5,512,0.0002523433052058352,constant,0.024328221366374164,512,adam,0.0029292424668074814,0.8117474489795918,,,,PRUNED
753,0.9033928571428571,2026-04-22 20:44:10.372259,2026-04-22 20:44:21.991283,0 days 00:00:11.619024,block_16,0.3481705894566607,2,512,0.002089619809626938,cosine,0.338779709598621,1024,adamw,0.0010832048292761813,0.8940816326530612,0.9033928571428571,,,PRUNED
754,0.7971747448979591,2026-04-22 20:44:22.120737,2026-04-22 20:44:33.659958,0 days 00:00:11.539221,block_16,0.0333019173413482,2,512,9.71356197639026e-05,cosine,0.07361387216415678,512,adam,0.005442001370879259,0.7971747448979591,,,,PRUNED
755,0.5,2026-04-22 20:44:33.790136,2026-04-22 20:45:53.864793,0 days 00:01:20.074657,block_20,0.05417132025827229,4,256,0.0003169864157798722,constant,0.08664387685532288,256,adam,0.006209908260426462,0.5,,,,PRUNED
756,0.9126530612244899,2026-04-22 20:45:54.002524,2026-04-22 20:46:05.743408,0 days 00:00:11.740884,block_16,0.336244038671355,2,256,0.00030629047521781087,constant,0.11813051107575849,512,adamw,0.0022318913511820498,0.9126530612244899,,,,PRUNED
757,0.9231760204081633,2026-04-22 20:46:05.864667,2026-04-22 20:46:17.526522,0 days 00:00:11.661855,block_20,0.24682056566359933,3,512,0.00028991582618209243,constant,0.12817110665041134,512,adamw,0.0005339490684051739,0.899936224489796,0.9231760204081633,,,PRUNED
758,0.9270535714285715,2026-04-22 20:46:17.657788,2026-04-22 20:47:00.557052,0 days 00:00:42.899264,block_20,0.36024840083930043,5,1024,0.0005667576646242503,cosine,0.13617264304391874,256,adamw,0.008353515691774806,0.914515306122449,0.9270535714285715,,,PRUNED
759,0.7826913265306124,2026-04-22 20:47:00.732802,2026-04-22 20:47:06.990063,0 days 00:00:06.257261,block_16,0.23693064111616507,2,1024,0.0014720794150083556,cosine,0.10707475524639982,512,adam,0.0034064137035972743,0.7826913265306124,,,,PRUNED
760,0.8256760204081632,2026-04-22 20:47:07.141656,2026-04-22 20:47:13.383620,0 days 00:00:06.241964,block_16,0.3192929732292186,2,1024,0.0004274768762264481,cosine,0.0782727128617027,512,adam,0.001746613104174497,0.8256760204081632,,,,PRUNED
761,0.8302487244897959,2026-04-22 20:47:13.527042,2026-04-22 20:47:19.751707,0 days 00:00:06.224665,block_16,0.2114900100842219,3,512,0.0006580609412793789,constant,0.32639716333939195,512,adam,0.0021869416927928443,0.8302487244897959,,,,PRUNED
762,0.8850255102040816,2026-04-22 20:47:19.883705,2026-04-22 20:48:40.314556,0 days 00:01:20.430851,pre_proj,0.2306459843385046,2,1024,0.000567075956740184,cosine,0.04530618653301027,512,adam,0.0030002507921888855,0.8850255102040816,,,,PRUNED
763,0.9496045918367346,2026-04-22 20:48:40.471634,2026-04-22 20:50:37.486368,0 days 00:01:57.014734,block_16,0.3999121748404637,2,1024,0.0002475481331863909,constant,0.16511440227404117,256,adamw,0.0016339877684104188,0.9468749999999999,,,,COMPLETE
764,0.9227551020408163,2026-04-22 20:50:37.618311,2026-04-22 20:50:50.476111,0 days 00:00:12.857800,block_16,0.3839830694413124,3,1024,0.0003897827876977648,constant,0.10944106153491587,256,adamw,0.0012219510606763075,0.9013903061224489,0.9227551020408163,,,PRUNED
765,0.8681760204081632,2026-04-22 20:50:50.640626,2026-04-22 20:50:57.448257,0 days 00:00:06.807631,block_16,0.30471837132629354,3,1024,0.00024572938133505314,constant,0.23580590769724608,256,adamw,0.0018615042263003948,0.8681760204081632,,,,PRUNED
766,0.9224489795918368,2026-04-22 20:50:57.606737,2026-04-22 20:51:26.409582,0 days 00:00:28.802845,block_16,0.3733173801684612,2,1024,3.145094848793606e-05,constant,0.2001821594561082,256,adamw,0.004066104822721137,0.9224489795918368,,,,PRUNED
767,0.9279591836734694,2026-04-22 20:51:26.560196,2026-04-22 20:51:54.814385,0 days 00:00:28.254189,block_16,0.31904179311470515,2,256,0.0009314903634323002,constant,0.19460682656670858,256,adamw,0.002870739894769893,0.9279591836734694,,,,PRUNED
768,0.8975765306122448,2026-04-22 20:51:54.953893,2026-04-22 20:52:25.834859,0 days 00:00:30.880966,block_12,0.028107905783678583,3,1024,2.070987793560671e-05,constant,0.29489852314409803,1024,adamw,0.004120076477125404,0.8975765306122448,,,,PRUNED
769,0.7190816326530612,2026-04-22 20:52:26.005300,2026-04-22 20:52:32.216555,0 days 00:00:06.211255,block_16,0.2546213489792831,4,512,0.0002833355392712936,cosine,0.36712603591872184,1024,adam,0.006473109321183467,0.7190816326530612,,,,PRUNED
770,0.9353316326530612,2026-04-22 20:52:32.351381,2026-04-22 20:53:01.053317,0 days 00:00:28.701936,block_20,0.10984267435661649,3,512,0.0004966414862324549,cosine,0.392677304084504,512,adam,0.0026318623780303336,0.9227168367346938,0.9353316326530612,,,PRUNED
771,0.9211352040816326,2026-04-22 20:53:01.179641,2026-04-22 20:53:12.995378,0 days 00:00:11.815737,block_16,0.3642721687233391,2,512,0.0005401378397604269,constant,0.23523152289904098,512,adam,0.0007722146713142697,0.8940880102040816,0.9211352040816326,,,PRUNED
772,0.8181377551020409,2026-04-22 20:53:13.137280,2026-04-22 20:53:19.974257,0 days 00:00:06.836977,block_12,0.37303749213318715,3,1024,9.689623552231586e-05,constant,0.21519649616891756,256,adamw,0.0008364169941596073,0.8181377551020409,,,,PRUNED
773,0.8327678571428573,2026-04-22 20:53:20.122077,2026-04-22 20:53:26.500879,0 days 00:00:06.378802,pre_proj,0.13431851125255598,2,1024,0.00012023387340317991,constant,0.13701071124057843,512,adamw,0.0033063204783313352,0.8327678571428573,,,,PRUNED
774,0.8366326530612245,2026-04-22 20:53:26.657342,2026-04-22 20:53:32.698761,0 days 00:00:06.041419,pre_proj,0.036356936152348696,2,256,0.000601761338682343,cosine,0.2561460302229218,256,adam,0.001001103030914306,0.8366326530612245,,,,PRUNED
775,0.909795918367347,2026-04-22 20:53:32.822369,2026-04-22 20:53:44.977261,0 days 00:00:12.154892,block_16,0.35885436713554386,2,1024,0.0002463116467434799,constant,0.13169691862373895,256,adamw,0.0035875050847066444,0.8912372448979592,0.909795918367347,,,PRUNED
776,0.7913392857142857,2026-04-22 20:53:45.124115,2026-04-22 20:53:51.473697,0 days 00:00:06.349582,block_16,0.3144964950272303,2,1024,2.718305541512071e-05,constant,0.18904702027213824,512,adamw,0.0010627119825644378,0.7913392857142857,,,,PRUNED
777,0.8202040816326531,2026-04-22 20:53:51.607096,2026-04-22 20:53:57.712433,0 days 00:00:06.105337,block_16,0.0992624764964812,3,512,0.0002735140772416027,cosine,0.168872555283898,512,adam,0.0035049311334231685,0.8202040816326531,,,,PRUNED
778,0.9134438775510205,2026-04-22 20:53:57.841591,2026-04-22 20:54:09.983638,0 days 00:00:12.142047,block_16,0.35033109795526435,2,1024,0.0006047799033479523,constant,0.24751846739803457,256,adamw,0.0006989638780818051,0.8974872448979593,0.9134438775510205,,,PRUNED
779,0.8258290816326531,2026-04-22 20:54:10.117035,2026-04-22 20:54:16.539980,0 days 00:00:06.422945,pre_proj,0.25271734466278206,2,1024,0.00013091118118838008,constant,0.14965873467991694,256,adamw,0.0010968224899045409,0.8258290816326531,,,,PRUNED
780,0.7752551020408164,2026-04-22 20:54:16.700502,2026-04-22 20:54:23.007467,0 days 00:00:06.306965,block_20,0.04407952749072716,5,512,2.053691913776215e-05,constant,0.25804941277860294,1024,adam,0.0014165114924018735,0.7752551020408164,,,,PRUNED
781,0.9437627551020408,2026-04-22 20:54:23.154268,2026-04-22 20:55:42.696897,0 days 00:01:19.542629,block_16,0.3766864374809825,3,512,0.000500992741490031,constant,0.3489300027679887,1024,adam,0.0011747845334226037,0.9437627551020408,,,,PRUNED
782,0.5854336734693878,2026-04-22 20:55:42.844316,2026-04-22 20:55:52.368158,0 days 00:00:09.523842,block_20,0.11725618740270738,5,1024,0.0005844314876124149,cosine,0.27897666515983965,256,adam,0.0020407282815706647,0.5854336734693878,,,,PRUNED
783,0.9132780612244897,2026-04-22 20:55:52.571983,2026-04-22 20:56:04.320635,0 days 00:00:11.748652,block_16,0.054896024894228033,3,512,0.0007947603258655354,constant,0.14812932552185704,256,adamw,0.0010662509009394365,0.8895918367346939,0.9132780612244897,,,PRUNED
784,0.9103571428571429,2026-04-22 20:56:04.447818,2026-04-22 20:56:16.566148,0 days 00:00:12.118330,block_16,0.3166094815075581,2,1024,0.0004290008629644825,constant,0.1669050309085948,256,adamw,0.0014506946639087713,0.9103571428571429,,,,PRUNED
785,0.9269387755102041,2026-04-22 20:56:16.738143,2026-04-22 20:56:45.419089,0 days 00:00:28.680946,block_20,0.146734018741336,2,512,0.0011263471848654187,constant,0.23252370869170422,512,adam,0.0008198756903828013,0.9216581632653061,0.9269387755102041,,,PRUNED
786,0.9502551020408163,2026-04-22 20:56:45.570259,2026-04-22 20:58:05.169645,0 days 00:01:19.599386,block_16,0.1602529103581324,3,512,0.0006995653874715622,constant,0.1449726108709416,512,adamw,0.0009117712424955912,0.9264668367346939,0.9390561224489795,0.9502551020408163,,PRUNED
787,0.5,2026-04-22 20:58:05.300282,2026-04-22 20:58:34.127885,0 days 00:00:28.827603,block_16,0.013488975223430004,2,512,0.000905316753047812,cosine,0.08264490764827,256,adam,0.006756267993985845,0.5,,,,PRUNED
788,0.9107397959183674,2026-04-22 20:58:34.261659,2026-04-22 20:58:45.986415,0 days 00:00:11.724756,block_16,0.30677090151213426,2,512,0.00099540782817576,constant,0.3216682697823203,1024,adamw,0.0009744339584105185,0.9092346938775511,0.9107397959183674,,,PRUNED
789,0.8241326530612245,2026-04-22 20:58:46.114977,2026-04-22 20:58:52.460732,0 days 00:00:06.345755,block_16,0.39933423430604825,2,1024,8.260989613572835e-05,constant,0.16104872681782434,256,adamw,0.000986692364180008,0.8241326530612245,,,,PRUNED
790,0.6834693877551021,2026-04-22 20:58:52.621688,2026-04-22 20:58:58.592192,0 days 00:00:05.970504,pre_proj,0.08758963729234326,5,256,2.8275260606646427e-05,cosine,0.07184310713157355,256,adam,0.0031196878161635568,0.6834693877551021,,,,PRUNED
791,0.8494642857142857,2026-04-22 20:58:58.713287,2026-04-22 20:59:05.050293,0 days 00:00:06.337006,block_16,0.3588145566056308,2,1024,0.0005023124257571757,constant,0.2963809177861609,1024,adam,0.001964517845056245,0.8494642857142857,,,,PRUNED
792,0.9035586734693878,2026-04-22 20:59:05.190147,2026-04-22 20:59:16.854744,0 days 00:00:11.664597,block_20,0.033774288887254145,4,256,0.0018256126162396928,cosine,0.08757415244886833,256,adamw,0.007697166903268919,0.9020025510204082,0.9035586734693878,,,PRUNED
793,0.670031887755102,2026-04-22 20:59:16.991813,2026-04-22 20:59:26.570990,0 days 00:00:09.579177,block_16,0.27967644790944646,5,1024,1.8599247312884052e-05,constant,0.09940226212848685,256,adam,0.0053457363394768835,0.670031887755102,,,,PRUNED
794,0.5390369897959184,2026-04-22 20:59:26.767321,2026-04-22 20:59:36.309589,0 days 00:00:09.542268,block_16,0.17507909909206237,5,1024,0.0015261651631006932,cosine,0.18732485931250184,256,adamw,0.0012042494228261718,0.5390369897959184,,,,PRUNED
795,0.6084438775510205,2026-04-22 20:59:36.487242,2026-04-22 20:59:48.336748,0 days 00:00:11.849506,block_16,0.357190421965183,2,1024,0.0031355366012014445,constant,0.23918761956070725,256,adamw,0.0024120985668097017,0.6084438775510205,,,,PRUNED
796,0.9216326530612244,2026-04-22 20:59:48.470038,2026-04-22 21:00:16.914592,0 days 00:00:28.444554,block_12,0.35660962677564456,2,512,0.00012748617802264473,constant,0.23991234159139538,512,adamw,0.0006815697721990212,0.9216326530612244,,,,PRUNED
797,0.5,2026-04-22 21:00:17.047921,2026-04-22 21:00:32.559373,0 days 00:00:15.511452,block_16,0.22059979777948818,4,1024,0.0009605522741388702,cosine,0.32124860404832745,512,adam,0.006729660655527463,0.5,,,,PRUNED
798,0.8204464285714286,2026-04-22 21:00:32.725678,2026-04-22 21:00:38.875353,0 days 00:00:06.149675,block_16,0.12317977595365744,4,512,0.00013755151134640104,constant,0.29496553077379595,512,adamw,0.0006329914975447423,0.8204464285714286,,,,PRUNED
799,0.9013775510204081,2026-04-22 21:00:39.029140,2026-04-22 21:00:50.697374,0 days 00:00:11.668234,block_12,0.04374575705424087,2,256,0.000706209189087207,constant,0.28265679478963945,512,adamw,0.0010054875147259947,0.884107142857143,0.9013775510204081,,,PRUNED
800,0.9062627551020409,2026-04-22 21:00:50.819611,2026-04-22 21:01:02.598627,0 days 00:00:11.779016,block_16,0.1195071944227222,3,256,0.0002689430946553111,constant,0.1851736364208337,512,adamw,0.0011420983532780082,0.9062627551020409,,,,PRUNED
801,0.9482270408163266,2026-04-22 21:01:02.735705,2026-04-22 21:02:57.305147,0 days 00:01:54.569442,block_16,0.36228646879470244,3,512,0.0005963334094740535,constant,0.29918043101771447,512,adamw,0.0013280472517475995,0.9501020408163265,,,,COMPLETE
802,0.6224489795918366,2026-04-22 21:02:57.426989,2026-04-22 21:03:40.562524,0 days 00:00:43.135535,block_12,0.3876365095254945,5,1024,0.0028830187315426114,constant,0.37027703384552496,512,adam,0.0026150409303115616,0.6224489795918366,,,,PRUNED
803,0.8958928571428572,2026-04-22 21:03:40.737806,2026-04-22 21:03:52.837684,0 days 00:00:12.099878,block_16,0.3414687898077621,2,1024,7.954000925109597e-05,cosine,0.11842667235062201,256,adamw,0.0011660430078428575,0.8958928571428572,,,,PRUNED
804,0.9095025510204081,2026-04-22 21:03:52.984255,2026-04-22 21:04:05.021827,0 days 00:00:12.037572,block_20,0.35315900393975097,2,1024,7.471827262404817e-05,constant,0.17349381078260812,256,adamw,0.003217391338111811,0.9095025510204081,,,,PRUNED
805,0.8842857142857142,2026-04-22 21:04:05.165607,2026-04-22 21:05:26.072960,0 days 00:01:20.907353,pre_proj,0.23027388364716617,2,1024,0.0007558921057367997,constant,0.15065914472551564,512,adam,0.0010592186476129151,0.8842857142857142,,,,PRUNED
806,0.881109693877551,2026-04-22 21:05:26.222989,2026-04-22 21:05:38.283212,0 days 00:00:12.060223,block_12,0.32738810854709427,2,1024,0.0007937498248676531,constant,0.12364677863444877,256,adamw,0.001161704372513773,0.881109693877551,,,,PRUNED
807,0.8738392857142857,2026-04-22 21:05:38.434135,2026-04-22 21:05:50.050886,0 days 00:00:11.616751,pre_proj,0.1496633319418833,2,512,0.0010589687685893428,constant,0.04348473142433894,512,adam,0.0033780970680817026,0.8738392857142857,,,,PRUNED
808,0.5,2026-04-22 21:05:50.172189,2026-04-22 21:06:18.457795,0 days 00:00:28.285606,block_16,0.0948452598766404,2,512,0.0014579251420494242,constant,0.06559634605839813,1024,adam,0.005378599262463556,0.5,,,,PRUNED
809,0.9410459183673469,2026-04-22 21:06:18.597928,2026-04-22 21:07:38.552472,0 days 00:01:19.954544,block_16,0.013847305162055599,4,512,0.0009266113817631321,constant,0.1380494896713148,512,adamw,0.0005649754919276004,0.9195153061224489,0.9422704081632652,0.9410459183673469,,PRUNED
810,0.7443494897959184,2026-04-22 21:07:38.686311,2026-04-22 21:07:44.882306,0 days 00:00:06.195995,block_16,0.15156071306718222,4,512,0.0010248794240491157,constant,0.099943134588266,512,adam,0.0006286245520914456,0.7443494897959184,,,,PRUNED
811,0.9060586734693877,2026-04-22 21:07:45.024336,2026-04-22 21:09:05.862919,0 days 00:01:20.838583,block_12,0.26385318930662083,2,1024,6.519608279150717e-05,constant,0.396438299515892,512,adam,0.00584310454749621,0.9060586734693877,,,,PRUNED
812,0.7518367346938775,2026-04-22 21:09:06.026738,2026-04-22 21:09:12.029571,0 days 00:00:06.002833,block_16,0.3808196274122797,3,256,7.182649949078399e-05,constant,0.16010112567065848,256,adamw,0.0021264395568084413,0.7518367346938775,,,,PRUNED
813,0.9186224489795919,2026-04-22 21:09:12.157724,2026-04-22 21:09:23.859396,0 days 00:00:11.701672,block_16,0.26538131904073126,2,512,0.00032761657133748923,constant,0.29372390294884737,512,adamw,0.0012176250085945155,0.8801020408163265,0.9186224489795919,,,PRUNED
814,0.8424617346938775,2026-04-22 21:09:23.989556,2026-04-22 21:09:30.323199,0 days 00:00:06.333643,pre_proj,0.2763270769887716,2,1024,0.001062796434253166,constant,0.1112037376917421,512,adamw,0.001532106070041026,0.8424617346938775,,,,PRUNED
815,0.9139285714285714,2026-04-22 21:09:30.464955,2026-04-22 21:09:42.152978,0 days 00:00:11.688023,block_16,0.35886396180137625,2,512,0.0015105785420031466,constant,0.3935294901597107,1024,adamw,0.0005305469210729888,0.8850382653061225,0.9139285714285714,,,PRUNED
816,0.9052423469387756,2026-04-22 21:09:42.284739,2026-04-22 21:09:54.274838,0 days 00:00:11.990099,block_16,0.3694243484658456,2,1024,6.839607571768198e-05,constant,0.3105873499788029,1024,adamw,0.004820449447652327,0.9052423469387756,,,,PRUNED
817,0.9117729591836735,2026-04-22 21:09:54.420296,2026-04-22 21:10:06.093826,0 days 00:00:11.673530,block_20,0.13673597621497532,2,512,0.00022032873908550338,cosine,0.07721686431874993,1024,adam,0.0017881821744515755,0.9117729591836735,,,,PRUNED
818,0.8936224489795919,2026-04-22 21:10:06.215143,2026-04-22 21:11:31.779827,0 days 00:01:25.564684,pre_proj,0.27912161717365364,3,1024,0.00031167389243477,cosine,0.13346038674171934,256,adam,0.008375077021732126,0.8936224489795919,,,,PRUNED
