number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
829,0.9533418367346939,2026-04-22 04:50:02.117088,2026-04-22 04:52:05.964763,0 days 00:02:03.847675,0.20719876128390172,block_16,1024,0.0002186132403194797,cosine,0.09944042039301812,1024,2,10,adam,0.020077556581502887,0.924094387755102,0.9390688775510204,0.9517091836734693,,COMPLETE
830,0.9365688775510205,2026-04-22 04:52:06.088727,2026-04-22 04:52:43.097259,0 days 00:00:37.008532,0.28196644686984706,block_16,1024,0.00013048866033023594,cosine,0.14582491615998205,1024,8,14,adam,0.006095703971212971,0.9129209183673469,0.9365688775510205,,,PRUNED
831,0.9283035714285715,2026-04-22 04:52:43.242610,2026-04-22 04:53:20.260023,0 days 00:00:37.017413,0.3701569160934938,block_16,1024,0.0005071622203215041,cosine,0.3253721721983265,2048,8,14,adam,0.0001431899895161435,0.9283035714285715,,,,PRUNED
832,0.8185969387755102,2026-04-22 04:53:20.429532,2026-04-22 04:53:27.243777,0 days 00:00:06.814245,0.2631257447916037,block_16,1024,0.00040198971759658497,cosine,0.1802087498247597,2048,32,9,adam,0.057543809592962056,0.8185969387755102,,,,PRUNED
833,0.9535586734693877,2026-04-22 04:53:27.385548,2026-04-22 04:56:16.254232,0 days 00:02:48.868684,0.6251164306401396,block_16,1024,0.0003233034720527398,cosine,0.009343174713192987,1024,32,14,adam,0.03952002675457458,0.9523086734693877,,,,COMPLETE
834,0.6164668367346939,2026-04-22 04:56:16.394934,2026-04-22 04:56:22.569225,0 days 00:00:06.174291,0.5922031548623237,block_16,1024,0.0009872614171787062,cosine,0.247434300681252,3072,2,7,adam,5.022525585813791e-05,0.6164668367346939,,,,PRUNED
835,0.8262755102040816,2026-04-22 04:56:22.723147,2026-04-22 04:56:30.865958,0 days 00:00:08.142811,0.3646067880440354,block_16,1024,0.0001986879182512859,cosine,0.04339732868521988,1024,16,14,adam,0.04345356862544205,0.8262755102040816,,,,PRUNED
836,0.8397576530612245,2026-04-22 04:56:31.015830,2026-04-22 04:56:38.210621,0 days 00:00:07.194791,0.35885692225278043,block_16,1024,0.00014714668118322478,cosine,0.10453613137087273,1024,2,12,adam,0.03300530674649746,0.8397576530612245,,,,PRUNED
837,0.8153188775510204,2026-04-22 04:56:38.364676,2026-04-22 04:56:46.345629,0 days 00:00:07.980953,0.6501424152763855,block_16,1024,0.00021094557995144825,cosine,0.023926314790404468,512,32,12,adam,5.40152354729757e-06,0.8153188775510204,,,,PRUNED
838,0.8426020408163266,2026-04-22 04:56:46.494770,2026-04-22 04:56:52.690747,0 days 00:00:06.195977,0.31625532716126925,block_16,1024,0.00022492727036759882,cosine,0.21724624909880655,1024,2,6,adam,0.08073061307126089,0.8426020408163266,,,,PRUNED
839,0.914094387755102,2026-04-22 04:56:52.829948,2026-04-22 04:57:05.410142,0 days 00:00:12.580194,0.25841527864890446,block_16,1024,0.00021631312723866387,cosine,0.1807250159253253,1024,2,10,adam,0.05636526625612042,0.8497321428571429,0.914094387755102,,,PRUNED
840,0.9275127551020408,2026-04-22 04:57:05.569993,2026-04-22 04:57:34.748298,0 days 00:00:29.178305,0.6354675693236985,block_16,1024,0.0003601626696348448,cosine,0.07074564810634937,1024,16,6,adam,0.0443642291651079,0.9275127551020408,,,,PRUNED
841,0.9538137755102041,2026-04-22 04:57:34.887240,2026-04-22 04:59:51.128253,0 days 00:02:16.241013,0.3145836453230376,block_16,1024,0.00018414427413467684,cosine,0.15884937446581093,1024,2,12,adam,0.018898231074927472,0.9367602040816326,0.9514030612244898,,,COMPLETE
842,0.9468367346938775,2026-04-22 04:59:51.275038,2026-04-22 05:01:21.443276,0 days 00:01:30.168238,0.325568055583272,block_16,1024,6.227219954822816e-05,cosine,0.1875203041571905,3072,2,11,adam,0.007059199961432277,0.9370280612244899,0.9468367346938775,,,PRUNED
843,0.8339923469387756,2026-04-22 05:01:21.591413,2026-04-22 05:01:29.995554,0 days 00:00:08.404141,0.37766264769642566,block_16,1024,0.0003550807502662796,cosine,0.2640883420688607,512,32,13,adam,0.03873807638672292,0.8339923469387756,,,,PRUNED
844,0.7934821428571429,2026-04-22 05:01:30.150712,2026-04-22 05:01:36.299540,0 days 00:00:06.148828,0.506598735737309,block_16,1024,0.0007132948748128608,cosine,0.06885756974802956,3072,32,7,adam,0.0009809029687871417,0.7934821428571429,,,,PRUNED
845,0.8223469387755103,2026-04-22 05:01:36.444636,2026-04-22 05:01:44.573934,0 days 00:00:08.129298,0.5168465706969617,block_16,1024,0.0003755968533650852,cosine,0.10177437653962035,1024,16,14,adam,0.04234840978027306,0.8223469387755103,,,,PRUNED
846,0.8337627551020408,2026-04-22 05:01:44.720940,2026-04-22 05:01:52.599269,0 days 00:00:07.878329,0.3398146747723808,block_16,1024,0.0003051334102388528,cosine,0.1611085146608446,1024,8,14,adam,0.04379979947649918,0.8337627551020408,,,,PRUNED
847,0.9349489795918368,2026-04-22 05:01:52.755691,2026-04-22 05:02:26.751432,0 days 00:00:33.995741,0.3016444736643455,block_16,1024,0.0002605516983932336,cosine,0.13286028718237414,1024,2,12,adam,0.004713882262307936,0.8562244897959184,0.9188775510204081,0.9349489795918368,,PRUNED
848,0.9081887755102042,2026-04-22 05:02:26.896300,2026-04-22 05:02:40.895258,0 days 00:00:13.998958,0.28839309406267966,block_16,1024,0.00018220950856113533,cosine,0.19311850311804613,1024,2,12,adam,0.059678669935171645,0.9081887755102042,,,,PRUNED
849,0.9158035714285714,2026-04-22 05:02:41.063279,2026-04-22 05:02:58.214885,0 days 00:00:17.151606,0.3415773317752651,block_16,1024,0.00020314723095381557,cosine,0.05120629553089412,1024,32,14,adam,0.035863232146328354,0.8523979591836734,0.9158035714285714,,,PRUNED
850,0.9144387755102041,2026-04-22 05:02:58.377296,2026-04-22 05:03:11.039408,0 days 00:00:12.662112,0.6758103764863863,block_16,1024,0.00012138494287566067,cosine,0.1400784371592554,1024,8,10,adam,0.026624598038457976,0.8793877551020407,0.9144387755102041,,,PRUNED
851,0.8956122448979592,2026-04-22 05:03:11.182926,2026-04-22 05:03:23.275565,0 days 00:00:12.092639,0.47567455392530644,block_16,1024,0.000525940500670871,cosine,0.023632450291005663,512,8,6,adam,0.0030152636538840548,0.8956122448979592,,,,PRUNED
852,0.8225765306122449,2026-04-22 05:03:23.433155,2026-04-22 05:03:31.230889,0 days 00:00:07.797734,0.5266210939380486,block_16,1024,0.0003408277379379835,cosine,0.003544738221637502,1024,2,14,adam,0.025648057895972295,0.8225765306122449,,,,PRUNED
853,0.9123469387755102,2026-04-22 05:03:31.407562,2026-04-22 05:03:45.945430,0 days 00:00:14.537868,0.2797135811303272,block_16,1024,0.00025170386160972626,cosine,0.13658210451108435,1024,2,13,adam,0.00939005292326474,0.9123469387755102,,,,PRUNED
854,0.8232270408163265,2026-04-22 05:03:46.110663,2026-04-22 05:03:53.399872,0 days 00:00:07.289209,0.3896049670420901,block_16,1024,0.0001704746870923704,cosine,0.24884668741980978,1024,2,12,adam,0.00521994313413304,0.8232270408163265,,,,PRUNED
855,0.8491836734693877,2026-04-22 05:03:53.555022,2026-04-22 05:04:00.855312,0 days 00:00:07.300290,0.34448248524983716,block_16,1024,0.00011141342378072774,cosine,0.2180430291725071,1024,2,12,adam,0.04377681227962523,0.8491836734693877,,,,PRUNED
856,0.9357780612244898,2026-04-22 05:04:01.007987,2026-04-22 05:04:38.217523,0 days 00:00:37.209536,0.33439060570081125,block_16,1024,0.0001677472883519648,cosine,0.22393187143086568,512,8,14,adam,0.008118644106970413,0.9357780612244898,,,,PRUNED
857,0.8487755102040817,2026-04-22 05:04:38.377425,2026-04-22 05:04:47.321995,0 days 00:00:08.944570,0.5574840547907027,block_16,1024,0.00022033328397110522,cosine,0.026245089643419782,2048,32,14,adam,0.007372976747509536,0.8487755102040817,,,,PRUNED
858,0.9292984693877551,2026-04-22 05:04:47.468006,2026-04-22 05:05:16.804017,0 days 00:00:29.336011,0.2472108055106748,block_16,1024,0.000265682925026331,cosine,0.3965907729810576,1024,32,6,adam,0.05998849888984374,0.9292984693877551,,,,PRUNED
859,0.7279017857142857,2026-04-22 05:05:16.951316,2026-04-22 05:05:24.463646,0 days 00:00:07.512330,0.5630755076539191,block_16,1024,0.00045684687391479113,cosine,0.2871294880022164,512,2,13,adam,3.250966925047007e-05,0.7279017857142857,,,,PRUNED
860,0.8976275510204083,2026-04-22 05:05:24.619971,2026-04-22 05:05:39.842543,0 days 00:00:15.222572,0.21032578310822533,block_16,1024,0.00015603318871807326,cosine,0.19838266937931442,3072,8,14,adam,0.028143089464049736,0.8976275510204083,,,,PRUNED
861,0.9493112244897959,2026-04-22 05:05:39.992824,2026-04-22 05:07:03.552879,0 days 00:01:23.560055,0.20175746222087604,block_16,1024,0.00025919816356935406,cosine,0.13549780868705472,1024,16,9,adam,0.005319014384520473,0.9372066326530613,0.9493112244897959,,,PRUNED
862,0.7573852040816327,2026-04-22 05:07:03.697489,2026-04-22 05:07:10.140963,0 days 00:00:06.443474,0.43917069476110676,block_16,1024,0.0007845521651010581,cosine,0.03996321811154413,2048,16,9,adam,0.009922428807153624,0.7573852040816327,,,,PRUNED
863,0.950140306122449,2026-04-22 05:07:10.358856,2026-04-22 05:08:40.457585,0 days 00:01:30.098729,0.3641387998866072,block_16,1024,0.0002728761438051794,cosine,0.1585711212710835,1024,32,9,adam,0.006960127109646564,0.8718367346938776,0.9226147959183674,0.9376785714285715,0.950140306122449,PRUNED
864,0.8038137755102042,2026-04-22 05:08:40.605224,2026-04-22 05:08:46.856747,0 days 00:00:06.251523,0.21181744494488836,block_16,1024,0.0006133666764160398,cosine,0.07977470956404184,512,8,9,adam,0.004500404125238662,0.8038137755102042,,,,PRUNED
865,0.8134821428571428,2026-04-22 05:08:47.050225,2026-04-22 05:08:59.024422,0 days 00:00:11.974197,0.5105548618443313,block_16,1024,0.00031082542420698067,cosine,0.2723781837076287,512,8,7,adam,0.058924249053925536,0.8134821428571428,,,,PRUNED
866,0.8333163265306123,2026-04-22 05:08:59.169213,2026-04-22 05:09:05.971782,0 days 00:00:06.802569,0.42749167621386924,block_16,1024,6.069644275070503e-05,cosine,0.15112222180539694,512,16,10,adam,0.0096156472476937,0.8333163265306123,,,,PRUNED
867,0.9048214285714286,2026-04-22 05:09:06.177640,2026-04-22 05:09:19.415593,0 days 00:00:13.237953,0.2533124047904887,block_16,1024,0.0001094730123665813,cosine,0.07001224961028436,512,8,11,adam,0.012381214991316213,0.8582270408163266,0.9048214285714286,,,PRUNED
868,0.9085076530612245,2026-04-22 05:09:19.569392,2026-04-22 05:09:31.531260,0 days 00:00:11.961868,0.23539694534780697,block_16,1024,0.00010324768335781879,cosine,0.23865157550909338,512,2,8,adam,0.02059638877742585,0.8615433673469388,0.9085076530612245,,,PRUNED
869,0.8449234693877552,2026-04-22 05:09:31.684673,2026-04-22 05:09:38.971217,0 days 00:00:07.286544,0.20117013546978657,block_16,1024,3.482526872277189e-05,cosine,0.12890856663637373,3072,32,10,adam,3.2699151425052944e-06,0.8449234693877552,,,,PRUNED
870,0.8456632653061223,2026-04-22 05:09:39.132279,2026-04-22 05:09:46.409549,0 days 00:00:07.277270,0.28844358213159743,block_16,1024,0.00017641306397242468,cosine,0.13343881018675172,1024,32,10,adam,0.039295405769355814,0.8456632653061223,,,,PRUNED
871,0.7996045918367347,2026-04-22 05:09:46.544484,2026-04-22 05:09:55.429499,0 days 00:00:08.885015,0.47421408351133126,block_16,1024,0.000765177019701446,cosine,0.02670907245176436,1024,32,14,adam,0.05620471707287171,0.7996045918367347,,,,PRUNED
872,0.911045918367347,2026-04-22 05:09:55.583049,2026-04-22 05:10:07.652445,0 days 00:00:12.069396,0.3907560655513305,block_16,1024,0.00029112310251264525,cosine,0.3241306801530721,1024,2,9,adam,0.05405351883011394,0.911045918367347,,,,PRUNED
873,0.9420663265306122,2026-04-22 05:10:07.814070,2026-04-22 05:11:46.338262,0 days 00:01:38.524192,0.3972692919421558,block_16,1024,7.051801952608603e-05,cosine,0.013763108218949327,1024,8,13,adam,2.747080666634795e-06,0.9379081632653061,0.9420663265306122,,,PRUNED
874,0.9542729591836735,2026-04-22 05:11:46.498811,2026-04-22 05:14:01.587856,0 days 00:02:15.089045,0.2469248954256017,block_16,1024,0.00022907674768921608,cosine,0.20226925866070444,1024,16,11,adam,0.02349037986701962,0.9167984693877551,0.9379974489795918,0.9520025510204082,,COMPLETE
875,0.9364158163265306,2026-04-22 05:14:01.725850,2026-04-22 05:14:35.289422,0 days 00:00:33.563572,0.23558188981731,block_16,1024,0.0002950347231105356,cosine,0.20282650554901105,1024,16,11,adam,0.003590065714174983,0.8676020408163265,0.9207780612244898,0.9364158163265306,,PRUNED
876,0.9203188775510204,2026-04-22 05:14:35.444115,2026-04-22 05:15:11.087467,0 days 00:00:35.643352,0.48455913348990043,block_16,1024,0.0004959747356485387,cosine,0.33388041572960225,3072,2,13,adam,0.00043453796677899397,0.9203188775510204,,,,PRUNED
877,0.8362499999999999,2026-04-22 05:15:11.234927,2026-04-22 05:15:17.445612,0 days 00:00:06.210685,0.25318346578277184,block_16,1024,3.9176711650456215e-05,cosine,0.34676976818014527,3072,2,6,adam,0.0030752013820739338,0.8362499999999999,,,,PRUNED
878,0.88702806122449,2026-04-22 05:15:17.589467,2026-04-22 05:15:57.839914,0 days 00:00:40.250447,0.5020648674945081,block_16,1024,0.0009681516633917933,cosine,0.3993504903106641,2048,32,13,adam,0.0001469787309369988,0.88702806122449,,,,PRUNED
879,0.6975892857142858,2026-04-22 05:15:57.987023,2026-04-22 05:16:04.748311,0 days 00:00:06.761288,0.271585712458283,block_16,1024,0.00048030817304385787,cosine,0.225519390406545,3072,16,10,adam,0.0780002370099378,0.6975892857142858,,,,PRUNED
880,0.8419515306122448,2026-04-22 05:16:04.909906,2026-04-22 05:16:12.785752,0 days 00:00:07.875846,0.3737092193475615,block_16,1024,0.00027737559672862377,cosine,0.1461272844086683,1024,2,14,adam,0.015072531172631362,0.8419515306122448,,,,PRUNED
881,0.8360204081632653,2026-04-22 05:16:12.932170,2026-04-22 05:16:19.073163,0 days 00:00:06.140993,0.45143502108260547,block_16,1024,0.0004096896187443993,cosine,0.031207495618235062,1024,32,6,adam,0.026364586706527963,0.8360204081632653,,,,PRUNED
882,0.9499107142857143,2026-04-22 05:16:19.216724,2026-04-22 05:17:40.269539,0 days 00:01:21.052815,0.24178289038123363,block_16,1024,0.00022700523291878077,cosine,0.1770982346179108,2048,2,7,adam,0.01506796203532355,0.9499107142857143,,,,PRUNED
883,0.9014540816326531,2026-04-22 05:17:40.434367,2026-04-22 05:17:52.968841,0 days 00:00:12.534474,0.5833945401196393,block_16,1024,3.859379419682708e-05,cosine,0.1322074612108198,1024,8,10,adam,0.02427051081830891,0.8541581632653061,0.9014540816326531,,,PRUNED
884,0.9358928571428572,2026-04-22 05:17:53.108843,2026-04-22 05:18:22.518133,0 days 00:00:29.409290,0.29160948649019863,block_16,1024,0.00019686130552824544,cosine,0.2977546359097747,1024,16,8,adam,0.004978876078768329,0.9209183673469388,0.9358928571428572,,,PRUNED
885,0.8904591836734694,2026-04-22 05:18:22.661670,2026-04-22 05:18:36.449882,0 days 00:00:13.788212,0.4763314204674385,block_16,1024,0.00024137127927983493,cosine,0.0709775855204677,512,2,12,adam,1.0276498841795172e-05,0.8904591836734694,,,,PRUNED
886,0.8182908163265306,2026-04-22 05:18:36.590990,2026-04-22 05:18:43.650907,0 days 00:00:07.059917,0.3452940488321162,block_16,1024,0.0004885125026272297,cosine,0.16834661711439056,1024,16,11,adam,0.028243522471260774,0.8182908163265306,,,,PRUNED
887,0.8465306122448979,2026-04-22 05:18:43.800527,2026-04-22 05:18:50.935644,0 days 00:00:07.135117,0.28392107488143586,block_16,1024,0.0001764589809935224,cosine,0.1369559622369967,2048,16,11,adam,0.013338126988303979,0.8465306122448979,,,,PRUNED
888,0.9066964285714285,2026-04-22 05:18:51.090429,2026-04-22 05:19:04.126645,0 days 00:00:13.036216,0.3678478916200435,block_16,1024,0.00011809555248014577,cosine,0.3114140925528503,3072,16,10,adam,0.0001088077883661412,0.9066964285714285,,,,PRUNED
889,0.9362244897959183,2026-04-22 05:19:04.269918,2026-04-22 05:19:35.118509,0 days 00:00:30.848591,0.34391864899652425,block_16,1024,0.00017394511368215608,cosine,0.2952184522597977,1024,2,10,adam,0.0005613128174481656,0.9135586734693877,0.9362244897959183,,,PRUNED
890,0.6557461734693878,2026-04-22 05:19:35.254025,2026-04-22 05:19:48.980358,0 days 00:00:13.726333,0.23737086497352336,block_16,1024,0.0004718220567632693,cosine,0.25085856194911005,1024,16,11,adam,0.09349869920175881,0.6557461734693878,,,,PRUNED
891,0.8253061224489796,2026-04-22 05:19:49.204550,2026-04-22 05:19:55.400159,0 days 00:00:06.195609,0.21802206888800768,block_16,1024,0.0001878532898508843,cosine,0.006260027115616851,2048,2,6,adam,1.0911601942280218e-05,0.8253061224489796,,,,PRUNED
892,0.9368367346938775,2026-04-22 05:19:55.537512,2026-04-22 05:20:30.811960,0 days 00:00:35.274448,0.23664729143037216,block_16,1024,0.0001989325795956204,cosine,0.231994136464308,1024,16,12,adam,0.01762785234710551,0.8650892857142858,0.9193367346938777,0.9368367346938775,,PRUNED
893,0.9496556122448979,2026-04-22 05:20:30.972347,2026-04-22 05:21:59.778055,0 days 00:01:28.805708,0.32449946180714384,block_16,1024,0.00021280224672180163,cosine,0.14511192897991704,1024,16,10,adam,0.011943776394102795,0.9370663265306123,0.9496556122448979,,,PRUNED
894,0.9344132653061225,2026-04-22 05:21:59.941593,2026-04-22 05:22:34.172812,0 days 00:00:34.231219,0.43935100609861966,block_16,1024,8.165440089174271e-05,cosine,0.08245511140771795,2048,2,12,adam,0.003236537948894337,0.9344132653061225,,,,PRUNED
895,0.9109311224489797,2026-04-22 05:22:34.330151,2026-04-22 05:22:48.897945,0 days 00:00:14.567794,0.21865038450297594,block_16,1024,0.0003016099930863598,cosine,0.1290219910635997,1024,16,12,adam,0.03727431348907518,0.9109311224489797,,,,PRUNED
896,0.8407270408163265,2026-04-22 05:22:49.044222,2026-04-22 05:22:56.935191,0 days 00:00:07.890969,0.40975435386217995,block_16,1024,8.925909725635768e-05,cosine,0.1327650193870433,1024,8,14,adam,0.006198580338927562,0.8407270408163265,,,,PRUNED
897,0.8386862244897959,2026-04-22 05:22:57.085017,2026-04-22 05:23:03.665913,0 days 00:00:06.580896,0.40476733235459533,block_16,1024,0.0002903156319917677,cosine,0.06916743578239998,1024,8,10,adam,2.1910444680975844e-06,0.8386862244897959,,,,PRUNED
898,0.9156760204081632,2026-04-22 05:23:03.828405,2026-04-22 05:23:17.187708,0 days 00:00:13.359303,0.20019578399510707,block_16,1024,7.551832477057058e-05,cosine,0.08083304813188073,1024,2,11,adam,0.035833055587748,0.8783928571428571,0.9156760204081632,,,PRUNED
899,0.9147448979591837,2026-04-22 05:23:17.345110,2026-04-22 05:23:31.852470,0 days 00:00:14.507360,0.20727093652229767,block_16,1024,7.248598998473755e-05,cosine,0.19897573220558407,1024,16,12,adam,0.01704101833149941,0.8696683673469388,0.9147448979591837,,,PRUNED
900,0.9535714285714285,2026-04-22 05:23:31.999775,2026-04-22 05:25:34.161079,0 days 00:02:02.161304,0.3742175899174008,block_16,1024,0.00020921362250807008,cosine,0.0781867373831433,1024,32,8,adam,0.01702536291865884,0.8833928571428571,0.9203954081632654,0.9380102040816327,0.95125,COMPLETE
901,0.9473214285714286,2026-04-22 05:25:34.286882,2026-04-22 05:27:17.360067,0 days 00:01:43.073185,0.31003087905142185,block_16,1024,8.883176036399795e-05,cosine,0.13660267685383737,1024,2,14,adam,0.07277854509566649,0.9473214285714286,,,,PRUNED
902,0.9030484693877551,2026-04-22 05:27:17.524907,2026-04-22 05:27:29.516845,0 days 00:00:11.991938,0.2354684065896647,block_16,1024,0.0001219177845374758,cosine,0.2814005251737042,3072,8,6,adam,4.47561025805526e-05,0.9030484693877551,,,,PRUNED
903,0.9142729591836735,2026-04-22 05:27:29.660638,2026-04-22 05:27:43.455370,0 days 00:00:13.794732,0.34578264633390793,block_16,1024,0.000233548247123368,cosine,0.2566940221004582,1024,16,11,adam,0.028852195840997148,0.8573979591836736,0.9142729591836735,,,PRUNED
