number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_warmup_epochs,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
775,0.8203826530612245,2026-04-21 19:44:34.881102,2026-04-21 19:44:42.693374,0 days 00:00:07.812272,0.42319721768833896,block_16,1024,0.00020540932642651802,constant,0.13495393749741677,512,2,14,adam,,0.0017548293518311671,0.8203826530612245,,,,PRUNED
776,0.8563137755102042,2026-04-21 19:44:42.846841,2026-04-21 19:44:57.226753,0 days 00:00:14.379912,0.16514414192264654,pre_proj,1024,4.1509738623831184e-05,cosine,0.33619421499295243,1024,8,13,adam,,0.0038735388769939624,0.8563137755102042,,,,PRUNED
777,0.9251530612244898,2026-04-21 19:44:57.402990,2026-04-21 19:45:29.407003,0 days 00:00:32.004013,0.2193837189468232,block_16,1024,0.0004349363532195897,cosine,0.24143165318664878,64,8,11,adam,,0.001481414094431186,0.9251530612244898,,,,PRUNED
778,0.910548469387755,2026-04-21 19:45:29.554599,2026-04-21 19:45:43.174888,0 days 00:00:13.620289,0.47648104648881706,block_16,256,3.3014948614440355e-05,cosine,0.33252055081409193,512,2,16,adam,,0.00016319726748782246,0.8737755102040817,0.910548469387755,,,PRUNED
779,0.8093494897959185,2026-04-21 19:45:43.317772,2026-04-21 19:45:49.495367,0 days 00:00:06.177595,0.17297495721379202,block_12,1024,1.853642826723268e-05,cosine,0.3934104742066147,256,8,8,adam,,7.90284304720243e-06,0.8093494897959185,,,,PRUNED
780,0.9238647959183675,2026-04-21 19:45:49.625981,2026-04-21 19:46:18.886585,0 days 00:00:29.260604,0.14805088324059779,block_16,1024,0.0007601344185368307,cosine,0.2146239729364908,1024,8,9,adam,,0.0016853810537006849,0.9238647959183675,,,,PRUNED
781,0.8389285714285714,2026-04-21 19:46:19.041876,2026-04-21 19:46:25.342251,0 days 00:00:06.300375,0.5090083534611101,block_16,256,0.000187009292432138,cosine,0.29325302940295706,64,2,13,adam,,0.0006126135782504056,0.8389285714285714,,,,PRUNED
782,0.7856760204081632,2026-04-21 19:46:25.498971,2026-04-21 19:46:37.400685,0 days 00:00:11.901714,0.4465227590847088,block_16,256,4.2477769831265914e-05,cosine_warmup,0.4184142421868152,512,4,11,adam,13.0,0.0037457459848875205,0.7856760204081632,,,,PRUNED
783,0.905420918367347,2026-04-21 19:46:37.545004,2026-04-21 19:46:57.771566,0 days 00:00:20.226562,0.05987787809196807,block_16,2048,5.825151157090552e-05,cosine,0.40471960171345744,1024,8,16,adam,,0.001077178454887236,0.8583928571428572,0.905420918367347,,,PRUNED
784,0.8076020408163266,2026-04-21 19:46:57.941556,2026-04-21 19:47:05.887880,0 days 00:00:07.946324,0.3652315271578506,block_16,2048,2.9918088351035307e-05,cosine,0.46300917167841793,128,16,10,adam,,1.1470666876559632e-06,0.8076020408163266,,,,PRUNED
785,0.944579081632653,2026-04-21 19:47:06.053142,2026-04-21 19:48:26.875279,0 days 00:01:20.822137,0.38313284473071935,block_16,1024,0.0003729429609749056,cosine,0.13984930205352458,1024,8,7,adam,,0.00046648307206633376,0.8540688775510205,0.9202933673469388,0.9370280612244898,0.944579081632653,PRUNED
786,0.8949107142857142,2026-04-21 19:48:27.016797,2026-04-21 19:48:38.993162,0 days 00:00:11.976365,0.4525352510380563,block_20,1024,9.496753338278893e-05,cosine,0.49759567273291166,512,2,9,adam,,0.0013726569599807623,0.8727040816326531,0.8949107142857142,,,PRUNED
787,0.9349489795918368,2026-04-21 19:48:39.127385,2026-04-21 19:49:08.091127,0 days 00:00:28.963742,0.377407381088461,block_16,1024,8.991718121356488e-05,constant,0.15352924907980958,1024,4,6,adam,,0.005691812021636713,0.8676913265306122,0.9160841836734693,0.9349489795918368,,PRUNED
788,0.8004081632653062,2026-04-21 19:49:08.231139,2026-04-21 19:49:14.449650,0 days 00:00:06.218511,0.3736512926237834,block_16,1024,0.0006311100364759576,constant,0.119755668416337,1024,8,7,adam,,0.008266595318919868,0.8004081632653062,,,,PRUNED
789,0.8331377551020407,2026-04-21 19:49:14.598382,2026-04-21 19:49:22.708507,0 days 00:00:08.110125,0.5647140154566271,block_16,2048,0.00023811603714447938,cosine,0.1124882104760236,256,8,11,adam,,0.005135986803517014,0.8331377551020407,,,,PRUNED
790,0.641530612244898,2026-04-21 19:49:22.866379,2026-04-21 19:49:29.011889,0 days 00:00:06.145510,0.5834367113333018,block_16,1024,0.00010986765129288888,cosine_warmup,0.10469211104495073,1024,8,7,adam,14.0,0.0019038061924153285,0.641530612244898,,,,PRUNED
791,0.8280739795918367,2026-04-21 19:49:29.174141,2026-04-21 19:49:35.271958,0 days 00:00:06.097817,0.4377380838697247,pre_proj,1024,0.0005876602291403958,cosine,0.17239182984353918,1024,8,6,adam,,0.00685924489280513,0.8280739795918367,,,,PRUNED
792,0.9022321428571429,2026-04-21 19:49:35.412392,2026-04-21 19:49:50.352052,0 days 00:00:14.939660,0.5425884185030937,block_16,1024,9.48062614994624e-05,cosine,0.2693054932963457,512,2,14,adam,,0.008715523362219799,0.9022321428571429,,,,PRUNED
793,0.8033801020408163,2026-04-21 19:49:50.513252,2026-04-21 19:49:59.125293,0 days 00:00:08.612041,0.37879702320565606,block_16,2048,0.000443998704388805,cosine,0.3474788412762666,1024,8,12,adam,,0.007978469161498697,0.8033801020408163,,,,PRUNED
794,0.8295918367346939,2026-04-21 19:49:59.288968,2026-04-21 19:50:06.969526,0 days 00:00:07.680558,0.281052592707011,pre_proj,2048,7.85184788940445e-05,cosine,0.4626237703231701,128,8,10,adam,,8.62833577304715e-06,0.8295918367346939,,,,PRUNED
795,0.8048214285714286,2026-04-21 19:50:07.125723,2026-04-21 19:50:22.714560,0 days 00:00:15.588837,0.48583462731284316,block_16,1024,0.0009508528043853365,cosine,0.12550016023531035,1024,2,15,adam,,0.008699166879389673,0.8048214285714286,,,,PRUNED
796,0.9490433673469387,2026-04-21 19:50:22.871550,2026-04-21 19:52:19.551444,0 days 00:01:56.679894,0.4874527290960501,block_16,1024,4.971887588565732e-05,cosine_warmup,0.15330703670014145,128,16,7,adam,13.0,0.00139591573532957,0.9475,,,,COMPLETE
797,0.6317091836734695,2026-04-21 19:52:19.688034,2026-04-21 19:52:29.195829,0 days 00:00:09.507795,0.43902744365577734,pre_proj,2048,0.0007226178971085658,cosine,0.19949464059903174,512,2,14,adam,,0.0009723016677355955,0.6317091836734695,,,,PRUNED
798,0.67,2026-04-21 19:52:29.354439,2026-04-21 19:52:48.565769,0 days 00:00:19.211330,0.5207509597687012,block_16,2048,0.0005250643166716235,cosine,0.24584310384566102,512,2,15,adam,,0.0012540144280787841,0.67,,,,PRUNED
799,0.8403954081632654,2026-04-21 19:52:48.729201,2026-04-21 19:52:54.938058,0 days 00:00:06.208857,0.29225002782588827,block_16,1024,0.0003990513537973591,cosine,0.13330348543555043,1024,4,7,adam,,0.003823307478974645,0.8403954081632654,,,,PRUNED
800,0.8966326530612245,2026-04-21 19:52:55.078779,2026-04-21 19:53:06.982476,0 days 00:00:11.903697,0.2863719252706315,block_16,256,6.129753169858394e-05,constant,0.44447036803119305,128,4,10,adam,,5.184692730465758e-06,0.8966326530612245,,,,PRUNED
801,0.9151658163265307,2026-04-21 19:53:07.118544,2026-04-21 19:53:22.334530,0 days 00:00:15.215986,0.5010504143566177,block_16,512,0.0002642049803769525,cosine,0.14614601843075792,1024,16,16,adam,,0.007501534281771517,0.8787244897959184,0.9151658163265307,,,PRUNED
802,0.7753571428571431,2026-04-21 19:53:22.498506,2026-04-21 19:53:28.738006,0 days 00:00:06.239500,0.41799954055383,block_12,2048,0.00037532428904069726,cosine,0.5205404858409657,64,16,6,adam,,0.0005822425950823964,0.7753571428571431,,,,PRUNED
803,0.941798469387755,2026-04-21 19:53:28.872697,2026-04-21 19:54:58.245421,0 days 00:01:29.372724,0.5045263023776417,block_16,256,0.0002210824214941493,cosine,0.49214762832298076,1024,2,15,adam,,0.0030318430935459507,0.941798469387755,,,,PRUNED
804,0.8136224489795919,2026-04-21 19:54:58.381101,2026-04-21 19:55:06.048409,0 days 00:00:07.667308,0.5701057480621158,block_16,1024,0.00021946712759669332,cosine,0.2502162169247337,256,16,13,adam,,0.004864519974586087,0.8136224489795919,,,,PRUNED
805,0.8477168367346939,2026-04-21 19:55:06.200375,2026-04-21 19:55:12.359687,0 days 00:00:06.159312,0.29571878005368446,block_16,256,5.034353235943611e-05,cosine,0.5122670463258289,64,4,12,adam,,0.00016228015365740855,0.8477168367346939,,,,PRUNED
806,0.914579081632653,2026-04-21 19:55:12.491140,2026-04-21 19:55:24.492312,0 days 00:00:12.001172,0.41762504699579445,block_16,512,0.00025467881833277426,constant,0.13044634263458402,1024,8,10,adam,,0.00029940351157427785,0.8507270408163266,0.914579081632653,,,PRUNED
807,0.9478443877551019,2026-04-21 19:55:24.640702,2026-04-21 19:57:57.398844,0 days 00:02:32.758142,0.12833360173227232,block_16,1024,3.956085973721857e-05,cosine,0.4866238472629353,128,8,15,adam,,0.0020505830775518073,0.9473214285714286,,,,COMPLETE
808,0.8808290816326532,2026-04-21 19:57:57.541279,2026-04-21 19:58:09.365186,0 days 00:00:11.823907,0.29249347461569436,block_16,256,2.2084597618904274e-05,cosine,0.47723715295819474,128,16,9,adam,,4.45341594905834e-06,0.8808290816326532,,,,PRUNED
809,0.9477295918367347,2026-04-21 19:58:09.499383,2026-04-21 19:59:36.701877,0 days 00:01:27.202494,0.4204721924050979,block_16,512,0.0001172006115104953,constant,0.26217326158320015,1024,16,12,adam,,0.004959220138838665,0.9364540816326532,0.9477295918367347,,,PRUNED
810,0.6859693877551021,2026-04-21 19:59:36.840220,2026-04-21 19:59:48.784647,0 days 00:00:11.944427,0.0881803461904185,block_12,1024,1.50048692206073e-05,cosine_warmup,0.42139252000985844,256,16,8,adam,12.0,6.976733997563025e-06,0.6859693877551021,,,,PRUNED
811,0.8357525510204082,2026-04-21 19:59:48.926121,2026-04-21 19:59:56.690983,0 days 00:00:07.764862,0.35559724016683,block_16,1024,0.00013391902630845282,cosine,0.13432750924642683,256,8,14,adam,,0.005292413063619792,0.8357525510204082,,,,PRUNED
812,0.9482780612244899,2026-04-21 19:59:56.862248,2026-04-21 20:01:16.943011,0 days 00:01:20.080763,0.40696829711521787,block_16,1024,7.936730251017141e-05,cosine,0.16601620186187555,1024,4,6,adam,,0.0031366507373712994,0.8689285714285714,0.9168494897959183,0.9365433673469388,0.9482780612244899,PRUNED
813,0.9305102040816327,2026-04-21 20:01:17.091781,2026-04-21 20:01:46.116617,0 days 00:00:29.024836,0.47303470921664115,block_16,256,0.0003024199179833177,cosine,0.15239529717101635,512,16,10,adam,,0.009524155295794642,0.8773469387755102,0.9175637755102041,0.9305102040816327,,PRUNED
814,0.8464668367346939,2026-04-21 20:01:46.340957,2026-04-21 20:01:52.448515,0 days 00:00:06.107558,0.4468747708795696,block_16,256,4.51866159807694e-05,cosine,0.578406530968389,512,4,7,adam,,0.0007155606143132413,0.8464668367346939,,,,PRUNED
815,0.9465433673469387,2026-04-21 20:01:52.583844,2026-04-21 20:03:13.184801,0 days 00:01:20.600957,0.2880034269350966,block_16,1024,0.00016408824772234625,cosine,0.10749773672897454,1024,16,7,adam,,0.0030782010392459125,0.9229336734693877,0.9373469387755102,0.9465433673469387,,PRUNED
816,0.7972066326530611,2026-04-21 20:03:13.325170,2026-04-21 20:03:19.821691,0 days 00:00:06.496521,0.3473516238134258,block_16,1024,0.0004223962210034582,cosine,0.22798639067094728,1024,8,10,adam,,0.004741197370569408,0.7972066326530611,,,,PRUNED
817,0.7280038265306122,2026-04-21 20:03:19.983058,2026-04-21 20:03:27.099600,0 days 00:00:07.116542,0.5072278403590961,block_16,1024,0.00047585485179077214,cosine,0.202058789452219,128,8,12,adam,,0.004826475545437577,0.7280038265306122,,,,PRUNED
818,0.8841198979591837,2026-04-21 20:03:27.257057,2026-04-21 20:03:39.098090,0 days 00:00:11.841033,0.5487675467118424,block_16,512,0.00047961177288561175,cosine_warmup,0.4171199528600067,128,2,6,adam,5.0,5.4688852607293764e-06,0.8841198979591837,,,,PRUNED
819,0.8896811224489796,2026-04-21 20:03:39.223758,2026-04-21 20:03:54.363392,0 days 00:00:15.139634,0.43444697383275116,block_16,2048,1.993193807218977e-05,cosine,0.49843344474265205,1024,16,10,adam,,1.203995149243942e-06,0.8896811224489796,,,,PRUNED
820,0.9302933673469387,2026-04-21 20:03:54.518931,2026-04-21 20:04:24.233624,0 days 00:00:29.714693,0.3756556011257119,block_20,256,0.0004457520326357391,cosine,0.4557664065178401,512,2,13,adam,,7.224417998012285e-05,0.911658163265306,0.9302933673469387,,,PRUNED
821,0.8917219387755102,2026-04-21 20:04:24.385701,2026-04-21 20:04:37.309372,0 days 00:00:12.923671,0.551879310489418,block_20,512,0.00019144607301463731,cosine_warmup,0.11215680253910433,512,2,13,adam,4.0,0.005836709818843963,0.8917219387755102,,,,PRUNED
822,0.9160586734693877,2026-04-21 20:04:37.452863,2026-04-21 20:04:49.257416,0 days 00:00:11.804553,0.4704627419528005,block_16,512,0.00011077341406310983,cosine,0.10552126590711686,1024,8,10,adam,,0.0029021756587731063,0.8834183673469388,0.9160586734693877,,,PRUNED
823,0.9334566326530612,2026-04-21 20:04:49.388879,2026-04-21 20:05:18.394232,0 days 00:00:29.005353,0.5440669275803783,block_16,256,0.00020884523384088972,cosine,0.4299947438369121,512,4,9,adam,,0.0008032117018709094,0.9203316326530613,0.9334566326530612,,,PRUNED
824,0.8005357142857142,2026-04-21 20:05:18.525287,2026-04-21 20:05:24.959640,0 days 00:00:06.434353,0.39500448233614405,block_16,1024,0.0005439880467527087,cosine,0.12097199890229149,1024,8,10,adam,,0.008856248815944281,0.8005357142857142,,,,PRUNED
825,0.8237117346938775,2026-04-21 20:05:25.102617,2026-04-21 20:05:32.352516,0 days 00:00:07.249899,0.46248174413785503,block_16,2048,0.00015858051570255349,cosine,0.18306763019892652,1024,4,9,adam,,8.001127017429165e-05,0.8237117346938775,,,,PRUNED
826,0.59125,2026-04-21 20:05:32.563187,2026-04-21 20:05:38.795070,0 days 00:00:06.231883,0.020375517981607853,block_12,1024,1.9372626497667895e-05,cosine_warmup,0.44214022643696416,1024,8,6,adam,12.0,5.670759147818366e-05,0.59125,,,,PRUNED
827,0.822576530612245,2026-04-21 20:05:38.953752,2026-04-21 20:05:46.632858,0 days 00:00:07.679106,0.32740447734032463,block_16,2048,0.0001414798793077191,cosine,0.4343983153407577,128,4,10,adam,,1.5453710188567958e-06,0.822576530612245,,,,PRUNED
828,0.9474489795918368,2026-04-21 20:05:46.790291,2026-04-21 20:07:46.943859,0 days 00:02:00.153568,0.43821493350749624,block_16,1024,5.937366569452972e-05,cosine,0.17642708369320426,1024,16,9,adam,,8.08648827766013e-05,0.9124234693877552,0.9365688775510204,0.9482142857142857,,COMPLETE
829,0.8242474489795918,2026-04-21 20:07:47.078699,2026-04-21 20:07:54.578141,0 days 00:00:07.499442,0.11846171509095133,block_16,1024,0.00023959109395565534,cosine,0.19381802387030433,128,4,13,adam,,0.0059538551998053,0.8242474489795918,,,,PRUNED
830,0.681875,2026-04-21 20:07:54.736998,2026-04-21 20:08:01.507352,0 days 00:00:06.770354,0.5123573188879327,block_16,1024,0.0002149599293842953,cosine_warmup,0.11316582221762247,256,8,11,adam,14.0,0.0008071323905259301,0.681875,,,,PRUNED
831,0.8395280612244898,2026-04-21 20:08:01.683860,2026-04-21 20:08:08.529412,0 days 00:00:06.845552,0.16219458556406036,block_12,1024,0.0007476729683133165,cosine_warmup,0.19545586685960417,1024,8,11,adam,11.0,0.005221393187965797,0.8395280612244898,,,,PRUNED
832,0.7972959183673469,2026-04-21 20:08:08.679132,2026-04-21 20:08:14.895380,0 days 00:00:06.216248,0.20294150753759643,block_12,1024,4.460279066737736e-05,cosine,0.3964949219437319,512,4,9,adam,,2.9124151864252085e-06,0.7972959183673469,,,,PRUNED
833,0.8428698979591837,2026-04-21 20:08:15.076710,2026-04-21 20:08:21.181755,0 days 00:00:06.105045,0.47818188097366127,block_16,256,2.744269199460568e-05,cosine,0.3977901532236487,512,2,8,adam,,0.00235061587009184,0.8428698979591837,,,,PRUNED
834,0.8199107142857142,2026-04-21 20:08:21.326560,2026-04-21 20:08:27.512886,0 days 00:00:06.186326,0.445511780122346,block_16,1024,4.017666811930416e-05,cosine,0.113956394671198,128,4,9,adam,,0.00033514493750016723,0.8199107142857142,,,,PRUNED
835,0.8476913265306123,2026-04-21 20:08:27.656681,2026-04-21 20:08:39.642245,0 days 00:00:11.985564,0.16071890299719882,pre_proj,1024,0.0007060577508097167,cosine,0.17078187706361314,1024,8,9,adam,,0.006661789680344472,0.8476913265306123,,,,PRUNED
836,0.9511734693877552,2026-04-21 20:08:39.780086,2026-04-21 20:10:36.729250,0 days 00:01:56.949164,0.36867970460151844,block_16,256,0.00015257831406712748,constant,0.216807281077061,64,8,12,adam,,0.0066753205716696545,0.9480739795918367,,,,COMPLETE
837,0.5735841836734694,2026-04-21 20:10:36.866498,2026-04-21 20:10:48.758937,0 days 00:00:11.892439,0.18129165321672402,block_12,1024,1.4060316962244814e-05,cosine_warmup,0.5620286764156814,512,8,8,adam,11.0,7.394348647804555e-06,0.5735841836734694,,,,PRUNED
838,0.9529464285714285,2026-04-21 20:10:48.906236,2026-04-21 20:12:45.642249,0 days 00:01:56.736013,0.11322570541959184,block_16,1024,0.00022052158594474124,cosine,0.10068654628628879,1024,8,9,adam,,0.007543352132214297,0.9507270408163264,,,,COMPLETE
839,0.9473469387755102,2026-04-21 20:12:45.833769,2026-04-21 20:14:06.684074,0 days 00:01:20.850305,0.11733900868575356,block_16,1024,9.074259445086757e-05,cosine,0.14766414726502822,1024,8,8,adam,,0.00743647201516744,0.935,0.9473469387755102,,,PRUNED
840,0.8425255102040816,2026-04-21 20:14:06.830515,2026-04-21 20:14:14.189920,0 days 00:00:07.359405,0.5673292320006447,block_16,1024,0.0005204659872766924,cosine_warmup,0.21515705507551985,1024,16,12,adam,6.0,0.009326472131713295,0.8425255102040816,,,,PRUNED
841,0.8371938775510205,2026-04-21 20:14:14.339382,2026-04-21 20:14:20.866980,0 days 00:00:06.527598,0.0389713669308214,block_16,1024,0.00035699491309066646,cosine,0.13378396052573838,1024,8,10,adam,,0.0008440957946284804,0.8371938775510205,,,,PRUNED
842,0.9100127551020408,2026-04-21 20:14:21.023121,2026-04-21 20:14:32.965761,0 days 00:00:11.942640,0.3819646961822125,block_16,256,0.00018163127316455206,cosine,0.3749917338884443,1024,8,12,adam,,0.0029966459126561902,0.8570918367346939,0.9100127551020408,,,PRUNED
843,0.7424617346938774,2026-04-21 20:14:33.104107,2026-04-21 20:14:39.571927,0 days 00:00:06.467820,0.36067737489279106,block_16,1024,0.0005239770069673113,cosine,0.38501128927833045,512,2,10,adam,,0.003597696321837904,0.7424617346938774,,,,PRUNED
844,0.8891454081632654,2026-04-21 20:14:39.718835,2026-04-21 20:14:53.443047,0 days 00:00:13.724212,0.17220889753041127,block_12,1024,0.00011219203864573944,cosine,0.13895779697870214,1024,8,12,adam,,0.003588934030950234,0.8891454081632654,,,,PRUNED
845,0.9110459183673469,2026-04-21 20:14:53.634801,2026-04-21 20:15:05.591346,0 days 00:00:11.956545,0.11731344615058298,block_16,256,0.00018857113791349105,cosine,0.21905850082525805,64,8,8,adam,,0.004466157576354739,0.8629464285714286,0.9110459183673469,,,PRUNED
846,0.7657908163265306,2026-04-21 20:15:05.720745,2026-04-21 20:15:12.247136,0 days 00:00:06.526391,0.5584346092599904,block_16,256,0.0009337402231760708,cosine,0.13220247152052805,512,2,14,adam,,0.003941354934495408,0.7657908163265306,,,,PRUNED
847,0.7004081632653061,2026-04-21 20:15:12.391356,2026-04-21 20:15:28.109453,0 days 00:00:15.718097,0.5636374142388074,block_16,2048,0.0004812571544320173,cosine,0.482598325810232,512,2,11,adam,,0.0003531313998949359,0.7004081632653061,,,,PRUNED
848,0.8466836734693877,2026-04-21 20:15:28.259145,2026-04-21 20:15:35.112961,0 days 00:00:06.853816,0.3267273579975917,block_16,1024,0.00014163121062529054,cosine,0.20311259885169503,1024,8,11,adam,,0.007503060909768449,0.8466836734693877,,,,PRUNED
849,0.8645408163265306,2026-04-21 20:15:35.259522,2026-04-21 20:15:49.632789,0 days 00:00:14.373267,0.4692481702302709,block_16,1024,0.0001684341649698391,cosine,0.10545776300267325,128,2,13,adam,,0.00815213902184849,0.8645408163265306,,,,PRUNED
850,0.7537244897959183,2026-04-21 20:15:49.773194,2026-04-21 20:15:57.787102,0 days 00:00:08.013908,0.590021767627439,block_16,1024,0.0007004255775800189,cosine,0.12837472098755992,512,2,15,adam,,0.0054603346526603015,0.7537244897959183,,,,PRUNED
